id,nombre,latitud,longitud,riesgo,tipo
13847, #6544,-15.4537375,-70.2997035,45,interseccion
13848, #6545,-15.4538198,-70.2997166,45,interseccion
13849, #6546,-15.4539013,-70.2997209,45,interseccion
13850, #6547,-15.4539827,-70.2997166,45,interseccion
13851, #6548,-15.454218,-70.2995932,45,interseccion
13852, #6549,-15.4544946,-70.2993545,45,interseccion
13853, #6550,-15.4545514,-70.2992997,45,interseccion
13854, #6551,-15.4546127,-70.2992504,45,interseccion
13855, #6552,-15.4546781,-70.299207,45,interseccion
13856, #6553,-15.4547534,-70.2991668,45,interseccion
13857, #6554,-15.454832,-70.2991345,45,interseccion
13858, #6555,-15.4549134,-70.2991104,45,interseccion
13859, #6556,-15.4550186,-70.2990834,45,interseccion
13860, #6557,-15.4551214,-70.2990475,45,interseccion
13861, #6558,-15.455221,-70.2990031,45,interseccion
13862, #6559,-15.4553161,-70.2989509,45,interseccion
13863, #6560,-15.4554068,-70.2988909,45,interseccion
13864, #6561,-15.4554925,-70.2988234,45,interseccion
13865, #6562,-15.4559914,-70.2984828,45,interseccion
13866, #6563,-15.4567825,-70.2979893,45,interseccion
13867, #6564,-15.4574339,-70.2976137,45,interseccion
13868, #6565,-15.4577209,-70.2974528,45,interseccion
13869, #6566,-15.4577754,-70.2974286,45,interseccion
13870, #6567,-15.4578315,-70.2974089,45,interseccion
13871, #6568,-15.4578889,-70.2973938,45,interseccion
13872, #6569,-15.4579548,-70.2973824,45,interseccion
13873, #6570,-15.4580213,-70.297377,45,interseccion
13874, #6571,-15.458088,-70.2973777,45,interseccion
13875, #6572,-15.4585029,-70.2973455,45,interseccion
13876, #6573,-15.4585367,-70.2973355,45,interseccion
13877, #6574,-15.458568,-70.2973192,45,interseccion
13878, #6575,-15.458596,-70.2972972,45,interseccion
13879, #6576,-15.4586215,-70.2972675,45,interseccion
13880, #6577,-15.4586407,-70.2972331,45,interseccion
13881, #6578,-15.4586529,-70.2971953,45,interseccion
13882, #6579,-15.4586596,-70.2970651,45,interseccion
13883, #6580,-15.4586726,-70.2969353,45,interseccion
13884, #6581,-15.4586916,-70.2968064,45,interseccion
13885, #6582,-15.4587228,-70.2966524,45,interseccion
13886, #6583,-15.4587627,-70.2965006,45,interseccion
13887, #6584,-15.4587989,-70.296274,45,interseccion
13888, #6585,-15.4589075,-70.2960701,45,interseccion
13889, #6586,-15.4589494,-70.2960139,45,interseccion
13890, #6587,-15.4589965,-70.2959623,45,interseccion
13891, #6588,-15.4590484,-70.2959159,45,interseccion
13892, #6589,-15.4591021,-70.2958767,45,interseccion
13893, #6590,-15.4591591,-70.2958431,45,interseccion
13894, #6591,-15.459219,-70.2958153,45,interseccion
13895, #6592,-15.4592941,-70.2957631,45,interseccion
13896, #6593,-15.4593654,-70.2957054,45,interseccion
13897, #6594,-15.4594323,-70.2956423,45,interseccion
13898, #6595,-15.459487,-70.2955832,45,interseccion
13899, #6596,-15.4595379,-70.2955205,45,interseccion
13900, #6597,-15.4595848,-70.2954546,45,interseccion
13901, #6598,-15.4596203,-70.295394,45,interseccion
13902, #6599,-15.4596508,-70.2953306,45,interseccion
13903, #6600,-15.4596761,-70.2952648,45,interseccion
13904, #6601,-15.459696,-70.2951971,45,interseccion
13905, #6602,-15.4597916,-70.294835,45,interseccion
13906, #6603,-15.4598304,-70.2945185,45,interseccion
13907, #6604,-15.4598588,-70.2942073,45,interseccion
13908, #6605,-15.4599545,-70.2936897,45,interseccion
13909, #6606,-15.4599571,-70.2935985,45,interseccion
13910, #6607,-15.4599002,-70.293569,45,interseccion
13911, #6608,-15.4596133,-70.2935448,45,interseccion
13912, #6609,-15.4595693,-70.2935207,45,interseccion
13913, #6610,-15.4595486,-70.2934456,45,interseccion
13914, #6611,-15.4597684,-70.2912837,45,interseccion
13915, #6612,-15.4599519,-70.2895886,45,interseccion
13916, #6613,-15.4600191,-70.2889529,45,interseccion
13917, #6614,-15.4599933,-70.2888697,45,interseccion
13918, #6615,-15.4599209,-70.2887973,45,interseccion
13919, #6616,-15.4594478,-70.2888268,45,interseccion
13920, #6617,-15.4581087,-70.2889234,45,interseccion
13921, #6618,-15.4568911,-70.2890226,45,interseccion
13922, #6619,-15.4568451,-70.2890244,45,interseccion
13923, #6620,-15.4567992,-70.2890208,45,interseccion
13924, #6621,-15.456754,-70.2890119,45,interseccion
13925, #6622,-15.4567078,-70.2889968,45,interseccion
13926, #6623,-15.4566637,-70.2889762,45,interseccion
13927, #6624,-15.4566222,-70.2889502,45,interseccion
13928, #6625,-15.4564025,-70.2888268,45,interseccion
13929, #6626,-15.456349,-70.2888087,45,interseccion
13930, #6627,-15.4562939,-70.2887973,45,interseccion
13931, #6628,-15.4562422,-70.288793,45,interseccion
13932, #6629,-15.4561905,-70.2887946,45,interseccion
13933, #6630,-15.4559009,-70.2888081,45,interseccion
13934, #6631,-15.4550116,-70.2888054,45,interseccion
13935, #6632,-15.4543679,-70.2888134,45,interseccion
13936, #6633,-15.4534424,-70.2888295,45,interseccion
13937, #6634,-15.4528969,-70.2888054,45,interseccion
13938, #6635,-15.4528546,-70.2888002,45,interseccion
13939, #6636,-15.4528131,-70.2887903,45,interseccion
13940, #6637,-15.4527728,-70.2887759,45,interseccion
13941, #6638,-15.4527356,-70.2887577,45,interseccion
13942, #6639,-15.4527004,-70.2887356,45,interseccion
13943, #6640,-15.4525737,-70.2886418,45,interseccion
13944, #6641,-15.4525382,-70.288618,45,interseccion
13945, #6642,-15.4525001,-70.2885991,45,interseccion
13946, #6643,-15.45246,-70.2885854,45,interseccion
13947, #6644,-15.4524182,-70.2885771,45,interseccion
13948, #6645,-15.4523758,-70.2885744,45,interseccion
13949, #6646,-15.4523333,-70.2885774,45,interseccion
13950, #6647,-15.4517051,-70.2885291,45,interseccion
13951, #6648,-15.4512513,-70.2885013,45,interseccion
13952, #6649,-15.4507977,-70.2884701,45,interseccion
13953, #6650,-15.4502754,-70.2884299,45,interseccion
13954, #6651,-15.4493628,-70.2883762,45,interseccion
13955, #6652,-15.4408312,-70.3052929,45,interseccion
13956, #6653,-15.4408855,-70.3051883,45,interseccion
13957, #6654,-15.4409206,-70.3051286,45,interseccion
13958, #6655,-15.4409579,-70.3050703,45,interseccion
13959, #6656,-15.4411065,-70.3048785,45,interseccion
13960, #6657,-15.4412203,-70.3046988,45,interseccion
13961, #6658,-15.4412599,-70.30463,45,interseccion
13962, #6659,-15.4413039,-70.3045642,45,interseccion
13963, #6660,-15.4413522,-70.3045017,45,interseccion
13964, #6661,-15.4414045,-70.3044427,45,interseccion
13965, #6662,-15.4414606,-70.3043876,45,interseccion
13966, #6663,-15.4415202,-70.3043367,45,interseccion
13967, #6664,-15.4415844,-70.3042825,45,interseccion
13968, #6665,-15.4416452,-70.3042244,45,interseccion
13969, #6666,-15.4417025,-70.3041624,45,interseccion
13970, #6667,-15.4417609,-70.3040902,45,interseccion
13971, #6668,-15.4418144,-70.3040141,45,interseccion
13972, #6669,-15.4418628,-70.3039344,45,interseccion
13973, #6670,-15.4420386,-70.3035991,45,interseccion
13974, #6671,-15.4421523,-70.3033911,45,interseccion
13975, #6672,-15.4422687,-70.3031847,45,interseccion
13976, #6673,-15.4424574,-70.3028467,45,interseccion
13977, #6674,-15.4424914,-70.3027818,45,interseccion
13978, #6675,-15.4425174,-70.3027131,45,interseccion
13979, #6676,-15.442535,-70.3026415,45,interseccion
13980, #6677,-15.4425425,-70.3025869,45,interseccion
13981, #6678,-15.4425451,-70.3025317,45,interseccion
13982, #6679,-15.4425427,-70.3024766,45,interseccion
13983, #6680,-15.4425388,-70.3023358,45,interseccion
13984, #6681,-15.4425353,-70.3022893,45,interseccion
13985, #6682,-15.442541,-70.302243,45,interseccion
13986, #6683,-15.4425557,-70.302199,45,interseccion
13987, #6684,-15.4425773,-70.3021609,45,interseccion
13988, #6685,-15.4426057,-70.3021278,45,interseccion
13989, #6686,-15.4426397,-70.3021011,45,interseccion
13990, #6687,-15.4426782,-70.3020824,45,interseccion
13991, #6688,-15.442713,-70.3020571,45,interseccion
13992, #6689,-15.4427431,-70.302026,45,interseccion
13993, #6690,-15.4427648,-70.3019948,45,interseccion
13994, #6691,-15.4427817,-70.3019605,45,interseccion
13995, #6692,-15.4427935,-70.3019241,45,interseccion
13996, #6693,-15.4428207,-70.3017873,45,interseccion
13997, #6694,-15.4428323,-70.3017515,45,interseccion
13998, #6695,-15.4428492,-70.3017182,45,interseccion
13999, #6696,-15.4428711,-70.301688,45,interseccion
14000, #6697,-15.4428948,-70.3016639,45,interseccion
14001, #6698,-15.4429218,-70.3016437,45,interseccion
14002, #6699,-15.4429512,-70.3016277,45,interseccion
14003, #6700,-15.4429896,-70.301613,45,interseccion
14004, #6701,-15.4430252,-70.3015923,45,interseccion
14005, #6702,-15.4430572,-70.301566,45,interseccion
14006, #6703,-15.4430836,-70.3015363,45,interseccion
14007, #6704,-15.4431055,-70.3015029,45,interseccion
14008, #6705,-15.4431222,-70.3014665,45,interseccion
14009, #6706,-15.4431335,-70.3014278,45,interseccion
14010, #6707,-15.4433403,-70.3008994,45,interseccion
14011, #6708,-15.443529,-70.3002597,45,interseccion
14012, #6709,-15.4436661,-70.2997756,45,interseccion
14013, #6710,-15.4437734,-70.2994135,45,interseccion
14014, #6711,-15.430947,-70.2971604,45,interseccion
14015, #6712,-15.4312728,-70.297198,45,interseccion
14016, #6713,-15.4321415,-70.2973107,45,interseccion
14017, #6714,-15.4329637,-70.2974743,45,interseccion
14018, #6715,-15.4336799,-70.2976084,45,interseccion
14019, #6716,-15.4345848,-70.2977693,45,interseccion
14020, #6717,-15.4354251,-70.2979249,45,interseccion
14021, #6718,-15.436604,-70.2981287,45,interseccion
14022, #6719,-15.4371625,-70.2982226,45,interseccion
14023, #6720,-15.4376641,-70.2983379,45,interseccion
14024, #6721,-15.4385405,-70.2984989,45,interseccion
14025, #6722,-15.4397557,-70.2986947,45,interseccion
14026, #6723,-15.440733,-70.2988395,45,interseccion
14027, #6724,-15.441793,-70.2990273,45,interseccion
14028, #6725,-15.4427961,-70.2991855,45,interseccion
14029, #6726,-15.4435872,-70.2993062,45,interseccion
14030, #6727,-15.4438587,-70.2994108,45,interseccion
14031, #6728,-15.4439543,-70.2993518,45,interseccion
14032, #6729,-15.4440836,-70.2992043,45,interseccion
14033, #6730,-15.4442103,-70.2990568,45,interseccion
14034, #6731,-15.4459425,-70.307841,45,interseccion
14035, #6732,-15.4460847,-70.30779,45,interseccion
14036, #6733,-15.4459735,-70.307723,45,interseccion
14037, #6734,-15.4457356,-70.3075594,45,interseccion
14038, #6735,-15.4451048,-70.3071141,45,interseccion
14039, #6736,-15.4444223,-70.3066555,45,interseccion
14040, #6737,-15.4437501,-70.3061914,45,interseccion
14041, #6738,-15.4431348,-70.3057516,45,interseccion
14042, #6739,-15.4430955,-70.3057236,45,interseccion
14043, #6740,-15.4430535,-70.3057003,45,interseccion
14044, #6741,-15.4430094,-70.3056818,45,interseccion
14045, #6742,-15.44296,-70.3056676,45,interseccion
14046, #6743,-15.4429093,-70.3056596,45,interseccion
14047, #6744,-15.4428581,-70.3056577,45,interseccion
14048, #6745,-15.4426306,-70.3056255,45,interseccion
14049, #6746,-15.4420244,-70.3055102,45,interseccion
14050, #6747,-15.4413922,-70.3053935,45,interseccion
14051, #6748,-15.4403089,-70.3052151,45,interseccion
14052, #6749,-15.4401391,-70.3051883,45,interseccion
14053, #6750,-15.4399702,-70.3051561,45,interseccion
14054, #6751,-15.4398022,-70.3051186,45,interseccion
14055, #6752,-15.4396348,-70.3050756,45,interseccion
14056, #6753,-15.4394687,-70.3050274,45,interseccion
14057, #6754,-15.4388844,-70.3048584,45,interseccion
14058, #6755,-15.4382406,-70.3046653,45,interseccion
14059, #6756,-15.4373512,-70.3043944,45,interseccion
14060, #6757,-15.4367411,-70.304212,45,interseccion
14061, #6758,-15.4361619,-70.3040296,45,interseccion
14062, #6759,-15.4360171,-70.3039491,45,interseccion
14063, #6760,-15.4358439,-70.3037989,45,interseccion
14064, #6761,-15.4353397,-70.303418,45,interseccion
14065, #6762,-15.4348744,-70.3030613,45,interseccion
14066, #6763,-15.4343133,-70.3026268,45,interseccion
14067, #6764,-15.4338919,-70.3023022,45,interseccion
14068, #6765,-15.4334084,-70.3018999,45,interseccion
14069, #6766,-15.4326431,-70.3013286,45,interseccion
14070, #6767,-15.4323871,-70.3011435,45,interseccion
14071, #6768,-15.432313,-70.3011001,45,interseccion
14072, #6769,-15.432243,-70.3010499,45,interseccion
14073, #6770,-15.4321777,-70.3009933,45,interseccion
14074, #6771,-15.432112,-70.3009244,45,interseccion
14075, #6772,-15.4320532,-70.3008491,45,interseccion
14076, #6773,-15.4320019,-70.300768,45,interseccion
14077, #6774,-15.4319667,-70.3006787,45,interseccion
14078, #6775,-15.4319399,-70.3005864,45,interseccion
14079, #6776,-15.4319217,-70.3004918,45,interseccion
14080, #6777,-15.4319127,-70.3004019,45,interseccion
14081, #6778,-15.4319114,-70.3003116,45,interseccion
14082, #6779,-15.4319178,-70.3002215,45,interseccion
14083, #6780,-15.4319321,-70.3001323,45,interseccion
14084, #6781,-15.4319431,-70.3000366,45,interseccion
14085, #6782,-15.4319602,-70.2999418,45,interseccion
14086, #6783,-15.4319833,-70.2998485,45,interseccion
14087, #6784,-15.4320122,-70.2997568,45,interseccion
14088, #6785,-15.4320465,-70.2996684,45,interseccion
14089, #6786,-15.4320862,-70.2995824,45,interseccion
14090, #6787,-15.4321312,-70.2994993,45,interseccion
14091, #6788,-15.4321609,-70.2994461,45,interseccion
14092, #6789,-15.4321843,-70.2993895,45,interseccion
14093, #6790,-15.432201,-70.2993304,45,interseccion
14094, #6791,-15.4322106,-70.29927,45,interseccion
14095, #6792,-15.4322132,-70.2992089,45,interseccion
14096, #6793,-15.4322087,-70.299148,45,interseccion
14097, #6794,-15.4321837,-70.2990863,45,interseccion
14098, #6795,-15.4321638,-70.2990227,45,interseccion
14099, #6796,-15.4321493,-70.2989575,45,interseccion
14100, #6797,-15.4321399,-70.2988894,45,interseccion
14101, #6798,-15.4321363,-70.2988207,45,interseccion
14102, #6799,-15.4321426,-70.2987838,45,interseccion
14103, #6800,-15.4321429,-70.2987463,45,interseccion
14104, #6801,-15.432137,-70.2987094,45,interseccion
14105, #6802,-15.4321252,-70.2986739,45,interseccion
14106, #6803,-15.4321079,-70.298641,45,interseccion
14107, #6804,-15.4320887,-70.2986153,45,interseccion
14108, #6805,-15.4320662,-70.2985928,45,interseccion
14109, #6806,-15.4320407,-70.298574,45,interseccion
14110, #6807,-15.4319502,-70.2984881,45,interseccion
14111, #6808,-15.4319256,-70.2984459,45,interseccion
14112, #6809,-15.431897,-70.2984065,45,interseccion
14113, #6810,-15.4318648,-70.2983701,45,interseccion
14114, #6811,-15.4318237,-70.2983327,45,interseccion
14115, #6812,-15.4317787,-70.2983003,45,interseccion
14116, #6813,-15.4317304,-70.2982736,45,interseccion
14117, #6814,-15.4316676,-70.2982484,45,interseccion
14118, #6815,-15.4316079,-70.298216,45,interseccion
14119, #6816,-15.431552,-70.298177,45,interseccion
14120, #6817,-15.4315097,-70.2981405,45,interseccion
14121, #6818,-15.4314708,-70.2981002,45,interseccion
14122, #6819,-15.4314357,-70.2980563,45,interseccion
14123, #6820,-15.4313944,-70.2980135,45,interseccion
14124, #6821,-15.4313494,-70.297975,45,interseccion
14125, #6822,-15.4313012,-70.297941,45,interseccion
14126, #6823,-15.4312693,-70.2979162,45,interseccion
14127, #6824,-15.4312407,-70.2978874,45,interseccion
14128, #6825,-15.4312159,-70.2978551,45,interseccion
14129, #6826,-15.4311964,-70.2978223,45,interseccion
14130, #6827,-15.4311808,-70.2977872,45,interseccion
14131, #6828,-15.4311693,-70.2977505,45,interseccion
14132, #6829,-15.4310969,-70.2975816,45,interseccion
14133, #6830,-15.4310194,-70.2974287,45,interseccion
14134, #6831,-15.430978,-70.2972651,45,interseccion
14135, #6832,-15.4240451,-70.3278135,45,interseccion
14136, #6833,-15.4240797,-70.3278127,45,interseccion
14137, #6834,-15.4241094,-70.3278072,45,interseccion
14138, #6835,-15.4241381,-70.3277973,45,interseccion
14139, #6836,-15.4241651,-70.3277832,45,interseccion
14140, #6837,-15.4245581,-70.3274936,45,interseccion
14141, #6838,-15.4255561,-70.3267667,45,interseccion
14142, #6839,-15.4267713,-70.3258815,45,interseccion
14143, #6840,-15.427909,-70.3250608,45,interseccion
14144, #6841,-15.4289872,-70.3242669,45,interseccion
14145, #6842,-15.4296956,-70.3237572,45,interseccion
14146, #6843,-15.4298397,-70.3236608,45,interseccion
14147, #6844,-15.4299852,-70.3235668,45,interseccion
14148, #6845,-15.4301536,-70.323462,45,interseccion
14149, #6846,-15.4303239,-70.3233603,45,interseccion
14150, #6847,-15.4305333,-70.3232878,45,interseccion
14151, #6848,-15.4309754,-70.3231122,45,interseccion
14152, #6849,-15.4310036,-70.3231001,45,interseccion
14153, #6850,-15.4310331,-70.323092,45,interseccion
14154, #6851,-15.4310633,-70.323088,45,interseccion
14155, #6852,-15.4311011,-70.3230889,45,interseccion
14156, #6853,-15.4311319,-70.3230954,45,interseccion
14157, #6854,-15.4311669,-70.3231188,45,interseccion
14158, #6855,-15.4311842,-70.3231276,45,interseccion
14159, #6856,-15.4312031,-70.3231313,45,interseccion
14160, #6857,-15.4312223,-70.3231296,45,interseccion
14161, #6858,-15.4312404,-70.3231226,45,interseccion
14162, #6859,-15.431256,-70.3231108,45,interseccion
14163, #6860,-15.4314331,-70.3228641,45,interseccion
14164, #6861,-15.4319424,-70.3221962,45,interseccion
14165, #6862,-15.4324052,-70.3216195,45,interseccion
14166, #6863,-15.4327879,-70.3211287,45,interseccion
14167, #6864,-15.4333127,-70.3204715,45,interseccion
14168, #6865,-15.4338117,-70.3199592,45,interseccion
14169, #6866,-15.4349312,-70.3188568,45,interseccion
14170, #6867,-15.4357069,-70.3180817,45,interseccion
14171, #6868,-15.4360844,-70.3177008,45,interseccion
14172, #6869,-15.436542,-70.3172421,45,interseccion
14173, #6870,-15.4369582,-70.3168184,45,interseccion
14174, #6871,-15.4382277,-70.3155577,45,interseccion
14175, #6872,-15.4390447,-70.3147262,45,interseccion
14176, #6873,-15.4401745,-70.3135783,45,interseccion
14177, #6874,-15.4411854,-70.3125697,45,interseccion
14178, #6875,-15.4415499,-70.3122076,45,interseccion
14179, #6876,-15.4419171,-70.3118402,45,interseccion
14180, #6877,-15.4422713,-70.3114808,45,interseccion
14181, #6878,-15.4428168,-70.3109443,45,interseccion
14182, #6879,-15.4433313,-70.3104106,45,interseccion
14183, #6880,-15.443794,-70.3099707,45,interseccion
14184, #6881,-15.44458,-70.3091955,45,interseccion
14185, #6882,-15.4454616,-70.3083158,45,interseccion
14186, #6883,-15.4457266,-70.3080516,45,interseccion
14187, #6884,-15.4517418,-70.2815462,45,interseccion
14188, #6885,-15.4516999,-70.2815419,45,interseccion
14189, #6886,-15.4516661,-70.2815446,45,interseccion
14190, #6887,-15.4516331,-70.2815528,45,interseccion
14191, #6888,-15.4516017,-70.2815661,45,interseccion
14192, #6889,-15.4515566,-70.2815859,45,interseccion
14193, #6890,-15.4515099,-70.2816011,45,interseccion
14194, #6891,-15.4514621,-70.2816117,45,interseccion
14195, #6892,-15.4514015,-70.2816181,45,interseccion
14196, #6893,-15.4513406,-70.281617,45,interseccion
14197, #6894,-15.4512529,-70.2816035,45,interseccion
